business_status,icon,icon_background_color,icon_mask_base_uri,international_phone_number,name,photos,place_id,price_level,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,distance_to_downtown_km
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-874-1302,Aladdin's Eatery West Chester,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103994076283348454554"">David Kravetz (Sumoflam)</a>'], 'photo_reference': 'AcnlKN0x2l-KKIyiRx0VN1bZXFFMalZXuc0e7iRLlqVyRLFv6OoRyS6Sw6qlSS23wCzFVOzUXJVCuMwVmqkCdCtRKVrv9G43fRT-dPitTK-Q5kmr5T0lPydqGzU2UzcNY0UAWubWz9R20SfdcHyaOLVhHa2BSQOfgQbZNnxIUs0OhN0c_HNVsQIKoq2f-ya4QqgIGa_FPETDga2zse1g7WTK3X8uVvvAsUGYw_SWwgAojDlmuSTDEGCYMvZfPL2QNyo-CPF8nrrmvzewIfeZCPmi0c5OPrGpl21M2jddPjT36AcJkz3Q6a9E1nYMOr_d0tf1WUXbJDiTM5_NRdfaTpPvd80InQDcXWsnXjGl96DxA6rxGLMUCqooNRw1uKI6wEKmD4QKUY6Mzt0gK8rWeMGCmSN3dg9oeaYalQHzeYxF3eoFDNjK50qLb-1ZuEmh7NoNB0KvZAITYNhBxs7GrpMHP5FvaND5p2Zq9nT5pB1o6HakRei3a2FzPfPYiYwFrepzvUM37x1dWMX3gPp4s_c7sobq5-SEdvpJrhkm7XAgQGkIWuJ1qw28Zs30TiBzoRun6ck0P-ygPCrhIHDgdQXRccPaeqWo-0I9kgzCP2ujT4Ocgyrs5is2Vgp3M-_TnhS-XX5nGNmp', 'width': 4032}]",ChIJv0WkHiVQQIgRPuOreHs1CrM,2.0,4.6,ChIJv0WkHiVQQIgRPuOreHs1CrM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1891.0,"9344 Union Centre Boulevard, West Chester Township",39.3249062,-84.4292988,39.32620268029149,-84.42794216970849,39.3235047197085,-84.4306401302915,True,"8HFC+X7 Beckett Ridge, OH, USA",86FQ8HFC+X7,2.4483715156705257
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-942-5501,Chipotle Mexican Grill,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108386023390776361034"">Chad Hobbs</a>'], 'photo_reference': 'AcnlKN3kRnUK5JjBXpRIXX2-NV3bN-ko-M-QJhlSZA0e5bJE5wS83chJYkwAkedmZjKTKfez8zVkVjjaYqsyZiASfnWFYn8WV100dVaO3YrMvXjmwLvzmE2N_jyyNCphkl5lFk1zEupQfgw0D8xBU-kcNi3FD_jU-CG6jR-UcxiMdxH4PUZBhBRZTwfYuyZPb-tw32bmHl0qlF3qHl3l4Ccf9W4MEijp8RymY6zhJj7UfYQ3Tm5y5kBepSjtGJjsMhufnOoFjvYKW2AszaDHyptqyZYFW1pI0mWM-EUb2UFNzfZX_LPiMd_eh93wZrSST3dqrimWAJXcA6K8FzX3ZeMZvk27Rek2epEu42U1PlduS3zX1SBRwcyGMYJ1PCEjgAIR9Ir7KPTLK3ExDhVPnABwF4YXoN2V6FQ2AazbtYmKXVCX5IU9A5UyE7WJdUntEhYx00WfnbbTaK80N-nbbtLkn6NdpncK1ijoLkZN2Nzi6qAbZYJN1QsYXVUO8oaYl9QqVKxsNUlHOSsOpBzU-L4MSr9hKmaykCHQpyWXk95SYJjLpRvamVrmAnQNw8SWuZueTIDb9kUtVHdF6KCJTQ3_YglF7ZMVWah9281iyh8dSm3BRpP1sxqtQP3LMXGtp2M5tNLZ7g', 'width': 4032}]",ChIJA0x6JTZQQIgRKh78wo81x3w,1.0,3.0,ChIJA0x6JTZQQIgRKh78wo81x3w,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",863.0,"9324 Union Centre Boulevard, West Chester Township",39.3250599,-84.4302594,39.3263097802915,-84.4289302697085,39.3236118197085,-84.43162823029151,True,"8HG9+2V Beckett Ridge, OH, USA",86FQ8HG9+2V,2.5145232826082013
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-759-6532,Red Robin Gourmet Burgers and Brews,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117392014163768191354"">Red Robin Gourmet Burgers and Brews</a>'], 'photo_reference': 'AcnlKN0Kh0XQteylP6HcTndaSpXXgTfSU-grSPoVj1aMRwRyj_8xv9NrtZe9sAjUrZ5qHOprYU5-NciVELf_5hqhcgrDUUc9R36qVH-kP-Gor-uHeqDC-ZhmIVBNouJ0gR9pDxTKoH6cGc7X_dMLbEF_K46_lgwhzwhBLTv5bkbIurOpFmT93wjnM-U_ca2kKwoAWdKmsY66d6TZwKl7drdGEZYD_kCVQtIuPpW1Ay1VgQw5mE3TWC0FUSF26GYAj02IrNcnAyA6fMFOic6wJNL6xqS5bRSc2aUlldjTJVYNUPb3GgI1wsuWvka3Ao53LJELj7SwunyIYrk', 'width': 1080}]",ChIJu2RYxTBQQIgR-pmaNWZ6lIQ,2.0,4.2,ChIJu2RYxTBQQIgR-pmaNWZ6lIQ,GOOGLE,"['restaurant', 'meal_takeaway', 'food', 'bar', 'point_of_interest', 'establishment']",3501.0,"9434 Civic Centre Boulevard, West Chester Township",39.3201879,-84.4232602,39.3214532302915,-84.42183961970849,39.3187552697085,-84.4245375802915,True,"8HCG+3M Beckett Ridge, OH, USA",86FQ8HCG+3M,2.3360511991718353
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-942-9464,Buffalo Wild Wings,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104193722761438483581"">Mel G</a>'], 'photo_reference': 'AcnlKN0gyz72CuSYUi_sSaEVW1f4t1OhPvUG3q2mpzlcEYg9JanI81G630kb3Jrf-0d7c0WHM5GqPPTmcXS-lXdFXnE1ubS7fQzYrycnmgYXajz5SKhTVMTvvDB6s_uioRsN8a1ZnDE91wtRDU7HdUiU2c78DDzMuJMBedVDnXcIHoM3A3F7XdKwXVjlmB-rzAk_3YhDOm-_X_474PGa6U3bwly7RXxlCOD7IISCXHWlc_8bKDL8mEOCRuhb0CahmJeRe7Lwwud9NBZqW26ojcanOsluJRWN7wiotKlObhgf2yUujcguEjvnA5L3HXRVDhMNSrgyavDHFzgwT4mt7IcDcCobNgULJxmwgSTPCwQGL0yicpBKKAY8cYFAxZqiyONMymKE3TSKfossvqQSs5yCUjJgYuCzUs65Ep_pWQdctSGgR8c4X57IzOzOgUrljVjULaUCHY0o2g6GFCKU8mcnDPbnxD2cRx60AHjn3ESMcb-UeAtFVhyVCNFFrA-o5_TKdkrOMjHwR65hnihREhnxbajDVkR5ZIxYq03MdvYTbyKYwAlot4Sl-VxnPrafLI-RK12dhJoQonqgnn_g3EC4WRZ2McWbazW31CHivuCWpKbbjeMGgdXcd5i-cIXEcZlJoU3zRA', 'width': 4080}]",ChIJyfNbVCVQQIgR9grm19PsI64,2.0,3.8,ChIJyfNbVCVQQIgR9grm19PsI64,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",2149.0,"9243 Schulze Drive, West Chester Township",39.3224571,-84.42784429999999,39.3238573802915,-84.42662726970849,39.3211594197085,-84.4293252302915,True,"8HCC+XV Beckett Ridge, OH, USA",86FQ8HCC+XV,2.4801935035120053
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,+1 513-860-0329,Starbucks,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115726657196652018707"">Muhammad Farooq</a>'], 'photo_reference': 'AcnlKN37PNnCDHryWFL75Z4Woc_tXnedEpsweF_nqv4MUOaZvGfrM3BYZZH7bGVix4YQoC3dwTdoy9EXYbSLvXv-wWSKjf_4vnZt0BLowHCfKeGQ4-64ZBicW7EGJHouGB7QMlDrjDGBiLeX2rJ9jIVUSpXT8TtSDnlTrXVynLNTC6rn4qTV5O3Rc-iOdqWrLLOIEyfsdtoBzE3luMoT2lwXEygXHvzRwEKeG8GNEnbXPlibmO_c6-dHMU_06hxmPg6yzLtV1eTrFmmm7cmZIqFUM_wu_Wv9CfQFvwSnMi0NynEXmtHY9lThCX9w0JpWK64Bz9gc2sZFI6v4qMDzCzHgVmiKcsfYNxGNAU8qepf-Pc6cUO4l-Bb0yLudhM7BSKVzPMMyPinPUQYvHjJUQZ1mM84RxDEtmYjcesl16pMM0PiEIRcgHtT8Oxy3HjeO53s445CKA_mRuaAZJsDmZbqJcLwq92nfxkrHxytudIrlolccjUPtInjlaTqZcAtQCb6XuwqJPzHxStkoHrexJvokfPT93OHBUJazzMw9Edy810ybAD6wfBPVF6aGuUqEakfdIIXr2xcYbxb4wlvhm4kH10g3J-d-IyNY14yFaPfpFtpKptENRAvzjMtaW_nxJF_ZHq1Y5Q', 'width': 4032}]",ChIJZRjvhiVQQIgRTE5f9I7jB8c,2.0,4.3,ChIJZRjvhiVQQIgRTE5f9I7jB8c,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",912.0,"9244 Floer Drive, West Chester Township",39.32315,-84.42980999999999,39.3245319802915,-84.42855706970848,39.3218340197085,-84.4312550302915,True,"8HFC+73 Beckett Ridge, OH, USA",86FQ8HFC+73,2.5815536228300715
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-777-4400,Papa Johns Pizza,"[{'height': 2029, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118057544156260719481"">Jon Schulte</a>'], 'photo_reference': 'AcnlKN25fXuCXEh2jBTaMYszvYj8MkZbIE8cy1oqIq67fZi5r_GUovAhHgFtv8IFu1SW4UZmSTP3qsAbXXrCIGyJ6IU6gjbvY4q-53E4OMw13c0Pq2z6NF0i0EY_FwTmxVXouQI9ZEbTJ31jZdKpDKLxJuPxmiPs-wCzUSC7Wi5A3K6ONClQSgVz2qgBaywQgixTkBfe8R9-FGQWhqx3INFDd2mVb2bm_ocnl99bEo9cbHtBt-CmNP9Pmn37SeHgq3PcdmHC4bpO3y42QIlMgb0dGXHJz8Uy0PIyO84ocxwEPMFTYgihiAQLuR6acA84xf0ut6GpORJ4D7z5krA74SwsrFLbXIXBlOsoe-LygsdnnHM6W8S1yIG8ZH21DBRXoARrCYyABwqS7FbIc6oagKbTI7h62ndgxH7NVWQeKtQMCLrz3DREQsquUGqD135yP6mfVSIUJ1pDawgye5tliSB53C_HGxhBk4ZW5RohsaB9W4cLsJCoBslvDbBIES9yKsJf7TYUeWbJiBd5rPxZzho0grgXRuLg14ROWaDcu8_OXaRM8tsi6zS8wqNCzn_LiDva_MRWwY2Kchys4jsgwwQ7FPLZgbH_mMkEzDUK4Gvwk9uXQW-N5DpxX2wNeH1u7xnpsBscYg', 'width': 2029}]",ChIJ2Z1xY4BQQIgRy4K9Tq62P0E,1.0,3.7,ChIJ2Z1xY4BQQIgRy4K9Tq62P0E,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",241.0,"8103 Cincinnati Dayton Road, West Chester Township",39.3496986,-84.39582399999999,39.3509916302915,-84.39440826970848,39.3482936697085,-84.3971062302915,True,"8JX3+VM Olde West Chester, OH, USA",86FQ8JX3+VM,1.7792240611161803
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-870-0150,Jimmy John's,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117411882634682124624"">Nicholas Roeder</a>'], 'photo_reference': 'AcnlKN2UpmBN9tA3_14rteiUDostbnE7k6Ecnm7xRxM3KXmnV-mzWMGSoju0Q6C7E7yriT56HXUmkJ1MIJY-hR0aS6R0ujZg4p4sMHo9KxciaoD6qFtyppiDS5YnmKVUc2u405QnmHjEEveQVwKh5paS8vRm9MvDNzJraUc9Fx-RMzLGjYyBRdeLVcNV8tv7AIe70-MfWpf0EEzPbNZiiT9ykPTqJEBsOB09G5kzI1zQVIb0n0FA1l_bfZW9QlqO_KckMhF8Id-nccFaY-tlJsrgeNAkxKcXZFmo_sv5geIkkjZxjwnm-9Pi4DGcl-7gEquZBG4f8bJiRDFlgCk5RdtFFzeUDJPOtTyPqEYuVtiWoKEavjz9ga7DDzlt7E8Zk6Z0ct0FYBik1SO1CX_Icwg0B99GOqIR6udJ4-oQASotKxBjvY4cybu9UIEVXSqrn4MLxm8QtG6JfudxsFZHet8rQpoLHYH-2YknlQwkfAT1a3OICwnaPnwRitFay0rzMoXgwFTk-ki4chL3W-cbI2tiHtgdEZZdY_ScleJIPbt9G9xIUgCcXPcaiuk54DNwLD9R-_Ogd-ToEh_J9nd7Kd1gvZJH629zj3lejuu3lXYm8zCHrEXhhsFOKqeYwjQV0lpoa9nEZg', 'width': 3024}]",ChIJkahEhSVQQIgRmkAChX0zuU8,1.0,3.5,ChIJkahEhSVQQIgRmkAChX0zuU8,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",169.0,"9239 Floer Drive, West Chester Township",39.3232416,-84.4320786,39.3246875802915,-84.4307148197085,39.3219896197085,-84.4334127802915,True,"8HF9+75 Beckett Ridge, OH, USA",86FQ8HF9+75,2.746285754593975
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-942-4074,Applebee's Grill + Bar,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105966264210090503681"">Kae Salyers</a>'], 'photo_reference': 'AcnlKN0JINLdbYJcAPkz9HeSmZDyu0OCs1OdAxQ36nr9qlIDNq6Kh0enfeemlhQZH2RGRa5NjGSbog6wOtn8AbkSG0Hq_FDcDvirXYJMVYyDzzVasvniUKcw7g7PPD7s97iQzXiPRDMmYOrJ9fZUSDrNhIX9mnWFOB5IjtjTKzfIGABrBW3vV2qkk7iRONaTJOqJHLdi7QSxFr3y3TyEHd4B7hI02lBn5qlFJzjZsVqE9UdykFeO0F3XiR18MPxVKnFuwUXjKDpJP5YcRDwj3kr2KeyqsqUiTs4_4AUnqjzkBdONeoQU72abJWKGPIev3JSYuRhODoLEyGxSuv9p300P5tLWp3zjFsaIkU11cg3QlHbKJVDxK63t40Q10shtYyftL5Jw0uqsZ_aBbowgcse36hfbSD0D-9mMdxKvLwKMlPDQrtZ5RyhD6aOiM1nO_wv05bSYAuBg1RoU7y6uWkDpGyFl37ycMxtW0jE3tHEA3u8s23QPmfT7WeHN2qwEQovSgVOLQ62fKKM9rLZH66yOfHxrzSrhKanexXOhZGETfXqwsroTBBICrEv_vKel9099-pPRTv6kx7bM71FIs_lEmts_qSPZwbU2KKIUHbIsu9-DUTKEvAeVDLH3MjEubgN_SbnLGmV_mgiZIGxLXhZNGnXN_UM', 'width': 4000}]",ChIJ26f2aCVQQIgRRc1Zym9YY4g,2.0,3.7,ChIJ26f2aCVQQIgRRc1Zym9YY4g,GOOGLE,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",2000.0,"6084 Muhlhauser Road, West Chester Township",39.3230987,-84.42927379999999,39.3245466802915,-84.42784406970848,39.3218487197085,-84.43054203029149,True,"8HFC+67 Beckett Ridge, OH, USA",86FQ8HFC+67,2.544965510198382
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,+1 513-860-9463,Wise Owl Wine Bar,"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101097366547979688933"">Wise Owl Wine Bar</a>'], 'photo_reference': 'AcnlKN1gEZcpk0mm2Q0I6qNEQjnVctpS6XyKew4aITFcWKy1OUJz81g3Gz36lR6_VqjC9xLb3DChZqi7pXOO3fDDHq9BuqFkNQrbngs787nteaBeZdTk7jqD8eIM3iIuA81DwJFkiGLRW3fMcuzhYyhZ1ncEKzqkl-QU4MXqiuJeHMdRR-r2QB29LhxNOzcpCNHrAX7zg1_sM_KXKvWZAuAg6Q9CTqYPhumEo5-w1GwQX3b7Esf5LU7Yt-_Q33uQ8IfHlSulRPgPJkCbtJcJDINw8kiHhatOsg8P-BvwHCTTMBglTcGeX8I6LlgyMLBnl-0kFX02iv15mmo', 'width': 1080}]",ChIJI-Ay0TpQQIgRQ10ovSnzT1I,2.0,4.5,ChIJI-Ay0TpQQIgRQ10ovSnzT1I,GOOGLE,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",383.0,"6206 Muhlhauser Road, West Chester Township",39.3260015,-84.4275739,39.32740688029151,-84.4260867197085,39.32470891970851,-84.4287846802915,False,"8HGC+CX Beckett Ridge, OH, USA",86FQ8HGC+CX,2.261031423425424
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/convenience_pinlet,+1 513-777-4816,United Dairy Farmers,"[{'height': 1693, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104912200168554138896"">Ashley Turner</a>'], 'photo_reference': 'AcnlKN2veQwDaF3-u7_kvl7YgYj55enHO1GKuYv43FgfuoUYa60be0x8CICuJJxbpXE--wHAYVEJxihFbgutplqSwdoRDBF5HAmcWRyAH50eNeRa49EbB4OzBqacMtJ5JycXTCt0T-YbGRu_WraTIB8uSF6RPOORKvQNKa2bEDj2UdifzOXUtWmHKXMbDGED7AYRQWML8VrU1KPOksdJe5voZTr1l0z1Mb03Mhm1I0W1iM_KG07P4-4w35DuHWtoI2lWlxdh8V3zXWJfpqchawDpPOR9X6zqz5bcr0nGC_nYZikdPKOcxYNxiY-pGKqnuK4z8kTFEXAgR06fcpdjuGfCE2yVmnIUNd6T3-i9RwpENg-mGcrN-gvkmWqAmlpqc5ej47e870zauX_xAdTbX0hrzkQTbR4HWMDNPRIg5L9SOWjjHN0MZqtt-9FvXpZJk6KpGebZ9arE13fUgr4OVVMGrRBYmc_F8fmVq7mf5z8ZIO1Zr6dUhv5nhJaAjr6UnKJQeAsDxnZ_DJdLoSpiW6cGA4JdImDDJcCk0j0a-nzeuoOh63N84J8B4i1FAaWq96ZCDsXBaZ4h85qU4c6R_BGwepA5ulwBGLGvXDhdMVwWn_aus2R0EivJMCsETzcVgYBinoEanMl7', 'width': 3024}]",ChIJx-5UT0RQQIgRDb_61Z5cikU,,3.1,ChIJx-5UT0RQQIgRDb_61Z5cikU,GOOGLE,"['convenience_store', 'atm', 'gas_station', 'bakery', 'cafe', 'grocery_or_supermarket', 'restaurant', 'food', 'finance', 'point_of_interest', 'store', 'establishment']",82.0,"9100 Cincinnati Dayton Road, West Chester Township",39.3245609,-84.40991079999999,39.32590833029149,-84.40867531970848,39.3232103697085,-84.4113732802915,True,"8HFR+R2 Beckett Ridge, OH, USA",86FQ8HFR+R2,1.2672251953280131
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-759-9999,Thai Taste West Chester (new management),"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117713904798115615215"">Thai Taste West Chester (new management)</a>'], 'photo_reference': 'AcnlKN0f_cSGrYF1AMN13afo2gTk2n1KGG_tNAkupMP8GWbsnhHlAGGAHvmife711p3ifekRKSvDQ-SeTet1vNIbKEjHynCja3JNoXlQeMnyawOYvXfaqdYZ68N_Eq8Xax4vey6nNPt1lUl3sOU3KH_ZwU7U1mhglTpcm3AFSO_iMVD7FVeiuY4S43jyueazqcDSQWazSVMtMxcS-vKWZbZ8cuoI32FSyqe0eTysTtpvL57Em7SSiriqa1wKseFfjnOccCdYHcahGuXHPdqC2pv8DABDyrxvWRsAt7v9lkz7-StswJ5S9j4Mr-nozfoPOAzuSGqUMGf1yWQ', 'width': 4032}]",ChIJ10vI-n1aQIgRwD6XHolzgoI,2.0,4.3,ChIJ10vI-n1aQIgRwD6XHolzgoI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",240.0,"6892 Tylersville Road, West Chester Township",39.35786999999999,-84.395551,39.35917798029151,-84.39431691970849,39.35648001970851,-84.3970148802915,True,"9J53+4Q Wetherington, OH, USA",86FQ9J53+4Q,2.644775294450066
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-285-9211,McDonald's,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107118209476936173487"">Matt Hurak</a>'], 'photo_reference': 'AcnlKN3aZxEDjcZGs-vuvTA2exkdpWkEABoALOFEUAQzWV3Q0xXSTWYVI35NN3qIr1KMaMC4ru5cymWZXmtbdXbh9fokq3ou6tvqaYZlFX8zTlZ7XqNzZdVaeTqzQPFIzjbzTuVd5V_9DgdWtp7Q0mmOR4oAte0JXXIlGZ3GCCc96R_8svF-tndfXfFm_RDcZ2oIA-pmSwQiV9NqnpGAchQxHzuMwelUnZ3p6E0Gc1Mmiq9UfEqKJ8F5DJRUVnT889wItjtLM0onNXviYdoYAKrTaHSB2P72v6DkGU4xWdpOzDlIh8N_CS2fYT6l3xIqB9xKduoeyuEixJN-y2dkSkxMst03KgdAghO2T14PQ8BLktlvb9d8gz_6oGuDpwO4A5FNWOLkQcSsobQGJtpNcD6sI_QJomVIfTscBN0_MNnRivo9E4jctSYtehS6PUfa3YOv4Cy9x-1x9pGvmi80gXS0FNOGMuuPtu1dJMpwiwa5NmsuoZAth_pRjJ-72HKDyPUUSGyPfusRhEDm_QAqIIbpujCdGzoTzF0BapASj8_NZU2xzgQ3aOwGfvE3226OcS8NSLvxoShrO0N8IRsyFefjR8rBmtl_ph1VNZD7SN54WTwfHI_qbZzFzGzjhMH2qmZ0EMEIZgSWVpdd4YUJ-sRQQReFoqg', 'width': 4080}]",ChIJ8yHLYCZQQIgRQq-336ZkugU,1.0,2.8,ChIJ8yHLYCZQQIgRQq-336ZkugU,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1572.0,"9160 Allen Road, West Chester Township",39.32528169999999,-84.4331194,39.32668243029149,-84.4318377697085,39.32398446970849,-84.4345357302915,True,"8HG8+4Q Beckett Ridge, OH, USA",86FQ8HG8+4Q,2.7277420833588195
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,+1 513-847-6127,Dunkin',"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104163519966074356371"">david o</a>'], 'photo_reference': 'AcnlKN0pUWECKPLRuImNpOiVtkFvLqaN_x2zeWe4-Ld5tI1xNzTJ5VcLvJqd0Z_6vXMuTJjVfA6lhIYrsdntMrGHId1tB3-57zKD_juLzsCD5vdscky9GRKVW82oTfF1GAwhRy1otc9nS0FDH-vccUMWbNePKDp_dCIBdE-HJGT9QsAPDzGBSlHvAfsE3zZHN8KCLbNkm_MWhhw5iZsgUnFQg9i-F78Zggg9D8u6UMfaDkzYy7iWxGqASwnVmxw1Wo8mBDXRSJP5RCO4U2PwUtKBCA0V2-1EhLzNZ-zEMoK3WOHGE702lXRdyJPd_Hsp9AHS3PO24Zjqckt541h64vVZuY7RwZcU_r7VOkvW1dLOHTmgqDAX-mKJGyBNFyKWMVCa2tDDzEna5e2CAGPx_XgJGMCmJEPyMPoiS6JqNltPtiaNFrtUOqweNZbXABnWK0lmEQsY-PehUAnHrj5dKzj1PeGE8YQXdu4BelZ7nHUOU1NJfx1X9jYnVbxnVweH9MunCgYCRUoU4Irgcfxrbz7fiAiywzl2t19-IK2QUpJwUGzI-Z5q5xKWlns5_EaobI66FmvWUBwhdgb7JiYR5eg4Ep9PZ2_Ak5R1_UNiLP8he6UpmA5L2LyDDiuFOWOeb2EBVFAgfIcUxNbBbQjPQ6pbExcoAOY', 'width': 3072}]",ChIJG8u6YodQQIgRP4UQM84BNNE,1.0,4.2,ChIJG8u6YodQQIgRP4UQM84BNNE,GOOGLE,"['bakery', 'cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",514.0,"8315 Cincinnati Dayton Road, West Chester Township",39.3447583,-84.3963875,39.3460890802915,-84.39495401970849,39.3433911197085,-84.3976519802915,True,"8JV3+WC Olde West Chester, OH, USA",86FQ8JV3+WC,1.2672665301823578
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-777-3237,Tikka Grill,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106529337115467401271"">Tikka Grill</a>'], 'photo_reference': 'AcnlKN26XbH-pbCav0Py_6KPQRclxeIa0lg8OazGjH_FE1Txg8EuQVqL2kXYAubF0JhHk8fYJhmm7rJd1bte_1aHIhAEnf7KtFUU_mpHBc04F3uaBMQo_Wkv9Q3xbxWgmSoX1iAkZay6Xf2BN8EJluqHShA9myXDsPizoiAj53YfmASxzRJxQ_Hn5B1-Ct2VannKQl6mAsRIDkXb_lahDXaa7EOHjNAzqRnk1X7CN2QQjtAcQAIdW0phlGqbUWwpg5CdC8MMp6UxZVch9yfw0-gBRCX3fMYDpeKzmjMtJJ_bYrMfKF_mUoyLENS9RljGeREZMkHRBo0u0C4', 'width': 3024}]",ChIJhek3q4BQQIgR2lxtUOAQu-E,1.0,4.6,ChIJhek3q4BQQIgR2lxtUOAQu-E,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",887.0,"8231 Cincinnati Dayton Road #400, West Chester Township",39.346696,-84.396197,39.3480390302915,-84.39473476970849,39.3453410697085,-84.3974327302915,True,"8JW3+MG Olde West Chester, OH, USA",86FQ8JW3+MG,1.4634478506012882
