business_status,icon,icon_background_color,icon_mask_base_uri,international_phone_number,name,photos,place_id,price_level,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,permanently_closed,distance_to_downtown_km
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,+1 513-863-1500,Domino's Pizza,"[{'height': 1868, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112143099433045301042"">Josh Swinney</a>'], 'photo_reference': 'AcnlKN2fcJi_Vwmke_odzHxiN6BDbJwffFjYX28BuPKcuCpv9iGdkfch4P_DdtUR6oULTQemqMar3wx3FbJf5IsffmA5goj9X4XS88uiw7E57FrZCUVySi4lR4xABfLmgQ41oZ14qBGRvGQzDUegJoU6F0eutoaM2WpRLMe4_C6vjM6-cKwXDwLLWDwwJ1ZJhnA4jiJM0EyrmwVDvUGgaMB2n_8tb-6XRxdIjPFPnnxKIc1hsfekmYJUZ7uVQ-cdhVujty9c90oeIj8bTSjy1w3sRTWouT2iCkzIgRipd2wLdMnOxk8Y2HUHVtmPo1pNrI3fCqlipWLmj6uGQKfKwIdeRL75l6WKEBZ0voTqZ8Bm5TwkCnOWo_ZxClr3wu-8AOBCFJpO3btc9-K-GSF6OK3wwJFWd70GF67FNVWt5TDTPgd7sGpD97riKc9k0lw9BZ5mwhxlXsdZnR5VoIPUg-KkWSiNb2AZZDZJjMNFKZ4RZjNex85cIQNWkzG1vb57Es8ydpzahSo8P1XTDiryZaOeatRi1OM7HPWv5KkYNbNb_Cnj0b_AcA2U5DxI5QM4osHOTwSw0Q-XZ5YLIPQcooK6uzY9qBJlWm3L5NnrOGXUai1Y1Kgbgvy3QYFoVku7py8A', 'width': 4000}]",ChIJ45rzDl9GQIgRMVoGxIkbFCY,1.0,3.9,ChIJ45rzDl9GQIgRMVoGxIkbFCY,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",451.0,"1987 South Erie Boulevard, Hamilton",39.3763532,-84.5495689,39.37773973029149,-84.54825241970849,39.3750417697085,-84.55095038029151,True,"9FG2+G5 Hamilton, OH, USA",86FQ9FG2+G5,,2.6454282322812457
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-892-1287,"Hyde's Restaurant, Inc.","[{'height': 656, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105236818207279643879"">Hyde&#39;s Restaurant, Inc.</a>'], 'photo_reference': 'AcnlKN0OwAoFSmna12p4dPeAWYFvTjupDoQ8oUsUeIvQQLm-EG4JcvRyKrfw6MTfvPBU1ThfzdmqEW5ypzjtcd8OKxanbsegI37oo3u5COA4bhlTm84z7t2hodZN4rpPrIRBvA5XcpFbTWKAWff4bRSGqYUr59RrHE74b9TOFLTUVKUh6SIRo4GbZ6dVLsrzQy9vyUfZpkfrGl8ozINvQ-da8-dfNNYNZKM2djROwsHP5brE4L0rgg8YMI9Av32ReX5CZkdcfjzINdGfJc2JWqCDx5tHed4h1ADqC7QlGTMn03rxeA0fEG_qdKC5jXksLy6J0oI7otY8ReA', 'width': 949}]",ChIJ45rzDl9GQIgRw7SwtRuuFhw,1.0,4.5,ChIJ45rzDl9GQIgRw7SwtRuuFhw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2096.0,"130 South Erie Boulevard, Hamilton",39.3931739,-84.5475443,39.3946235802915,-84.5461528197085,39.39192561970851,-84.5488507802915,False,"9FV2+7X Hamilton, OH, USA",86FQ9FV2+7X,,1.178423605546077
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-863-5550,Sonic Drive-In,"[{'height': 562, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110052088341263295351"">Sonic Drive-In</a>'], 'photo_reference': 'AcnlKN0G3fiX0YKx9tBRb-GX__z_hc1-sJv413V6wLMhGCjovNqiyTGGLHTbHx4ulpijj87jf8-5P5k5nwlYWxokw3lmJw2FTIqrY0wLBTJfBJIXro-_Z1wNgMAvmLVhPUslsafGEKyzsfUjezui-D6t8wiqZAjGETq3Wa9P0v0HaxV52GFoBaj2EAdCdovmDtfyCkLLgMT2i6Zn_LCpDMVopp7maOiK0l547DOghKx2057txfDPcHDloEbFk-9wpM42LsYPr_M8G91INpPfK_y2r-7IhZldNXnXi532Nw0wm2n4lvxK0xyjBgwmEgwCB8uXxVlaTEkV', 'width': 1000}]",ChIJK87mWkdGQIgRwFmwuiZz55E,1.0,3.6,ChIJK87mWkdGQIgRwFmwuiZz55E,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1424.0,"1550 South Erie Boulevard, Hamilton",39.3802452,-84.54928369999999,39.3816437302915,-84.54784811970849,39.3789457697085,-84.55054608029151,True,"9FJ2+37 Hamilton, OH, USA",86FQ9FJ2+37,,2.2463880456695295
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 800-256-4479,McDonald's,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103286323350318849115"">D. E. E.</a>'], 'photo_reference': 'AcnlKN3YKqxO8jFMYBq8Sy6pvZdSm3p7ys8xfzdPk8nykMWDLA5PLcA4w-2MvGLFbEb_cR8TgSfi5uNv83AFBT2bYbTEIBXg4TggFv5uBFyNBhIfMGlCPNQEGuxuzsLHXWsGsxzGArqZGI4BT762tDAb45botz2_w-Yvo9bPsEH15pxlc7d5kl1st8eLyoGwpXC-Ed9hz303XTRHB9KY1d5eYrrmebg-Nr2Z0sB0yx-kZmPJ4p-MHKE8nAG23NTCzTnkTbEGytrIwFLtE_aV3pLJe5yT_7DcJsZcGTVbE5vGazmrkpdVXpEr5UfWvsDjvlKUfJC-tkuOlRXGCDcFGoZ_v9I2ROcheuGVUyBDcNkIkRBo-wkM2epBsmWSKGHrv2caQ_TFOOrJHTLV4lKtrG7uunbSlv4-Fj8LKmYAMhb_aYFwIKBtenKGnCDKbjMT6J8bjeIliA7yvx6pMRAfbxtBE65jwr7xF480gN4fupZSsBf3dmdWv9Kj5AywbAi7WH7ZzImb_HLZ18VuHNK_GFjYSNqWTzOjlP6LNtpeWZ97yDUrYqcmox1WsPDcgWYEMfOWmCCzKa13aVCc-D2Mi8QZyEIeMrQB_80D8BvA8PJwX2eI2pSYsnu6ff5vxvnD_XynTnXoxQ', 'width': 4000}]",ChIJT736KlRGQIgRy9qq0HrTX3E,1.0,3.1,ChIJT736KlRGQIgRy9qq0HrTX3E,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",2486.0,"20 South Martin Luther King Junior Boulevard, Hamilton",39.3982929,-84.5583303,39.3996582802915,-84.5570620197085,39.3969603197085,-84.5597599802915,True,"9CXR+8M Hamilton, OH, USA",86FQ9CXR+8M,,0.09743408835322132
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-894-3296,Richards Pizza,"[{'height': 1275, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100157237917107023805"">Richards Pizza</a>'], 'photo_reference': 'AcnlKN0VKxWp0fRkiDuzXqHtagE_Zx2yGZUsHJEXFckWjkyGeLAgwS8rHS2_e26fiYJ_tKzY7Vt9_-DNDbmvTAFW08_kgVwmOAJlfUKDfqfuD78ejn6PyAJlc5un9E__lzRVWtDA0EumuD7iOCWbvCxzztg6BXPBGvdrrZZ1UCXtdbSFvBJkTtFMljG6dwaO_UuVH0_3rwl4h6IkKgH79iVkQ31V0rfudGm97iXrnxwb6WQ4zEOYJTBd_u1RfgeE2HAPoesDH3A0RIoE9YDJlNsXk4vbE_ZpE8yHc6E9qpJECHR-n4uMV0Mbq8xsugY2vKBoVUO9HnirqlY', 'width': 1871}]",ChIJ_bm-7wZHQIgRGFrNaHHQ1bs,2.0,4.4,ChIJ_bm-7wZHQIgRGFrNaHHQ1bs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1374.0,"417 Main Street, Hamilton",39.4048293,-84.57107529999999,39.4062294302915,-84.56980156970849,39.4035314697085,-84.57249953029151,True,"CC3H+WH Hamilton, OH, USA",86FQCC3H+WH,,1.2233631639849891
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,+1 513-795-7694,Pohlman Lanes & Family Entertainment Complex,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118229423621073043018"">Bill Stewart</a>'], 'photo_reference': 'AcnlKN2PzGMNCVXpTgvme93aRxKV2uHaH2BoZN12DwritiwJ0tLJ_fguK2ypgdWg23ZH-b25l4RgFpFyh9ugjX9TggY30GF1_Ffwl78lL2bLqewV4FalreYC6xPoPYeSg8ylcEUno4n4fE1iMZDFkQrajmU0iTUr36M4y9mNrxF_bp2TnWk5-ruR5_8Puxyyu0C4f7TJi2f8Q51GX7rHgIrqQP1s54JZZy-164Y5bWzo0rc4n0kEjtc_KicPnyihJXNdMDkMas2l9L67SOntL1a55mEliQD3llGRl6P_XaVcFe4XYIu3DP9_c7hGXKBj5b7IkzVMGlNiBvgrlaA4yIC1u1JB2ZS_WsYZNXQi5Q4cWG32Bvvd8sdhRDL7Pwr3UyTOuBGxf_cjNucuX5JLEkQ0pvwLp3YE-ji9xEWiBokr4lbKD0aFN6cItIjxR9X-jTS1pWNDQ_AEY68-kFFrnouYyWViKk-fbmcrFV9bumdtWiEEvFWuoNYW54DZdZVNLB_ietewlTxBpR9_6vRLBXdZ0MgiIVcA-wyv-84-WW0qgE7b8RSVx14N7NNxVWN47sPN6YcHhffVXif09ZTfAnjpHPK5B5Z__ZPsn71MTp4Mkx1N-sX93oYVUydPDm26R21PRAP7-eHXP8MJtR8zT4oNTA', 'width': 4000}]",ChIJ44KzFq9HQIgRwelgE3XNlNo,,4.3,ChIJ44KzFq9HQIgRwelgE3XNlNo,GOOGLE,"['bowling_alley', 'restaurant', 'food', 'point_of_interest', 'establishment']",689.0,"954 Pyramid Hill Boulevard, Hamilton",39.3866305,-84.5729013,39.3879544302915,-84.57177416970849,39.3852564697085,-84.5744721302915,True,"9CPG+MR Hamilton, OH, USA",86FQ9CPG+MR,,1.8217614604681756
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-737-2783,Neal's Famous BBQ,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116770454247631892135"">Neal&#39;s Famous BBQ</a>'], 'photo_reference': 'AcnlKN1sU61l35TgBDTsaYzKajN8Jvnto4wCbYW0SOXt-L7AdkfvU22MEuwFCStzv4BpGZkuF-l-_2_waSj0uIF3YO0jsla9jdiQBa6IA5dpIeMU9UyYM4KpVouBnP8aEMTtrGtQP2ZD39_VEBA3jBKXy84IlOzQVIEDWVIufvbkqKCXIjp059IzIhSVRPpUO5qwhmDcSAZbDSZe69f2kuRC3OWnI3tvX57yCr8fOBPVyJMSs9ME-5VvtAw6FHHjIVHoR7SX6WY24N1l1VIA15awO6J3D3ovETGnz8rlaCQi2Sc_NaGcMgUs0tA-RJBm0ghAfeGIS5j4XSw', 'width': 2048}]",ChIJu-z7Uv9GQIgRxIe2TILj3Xs,1.0,4.5,ChIJu-z7Uv9GQIgRxIe2TILj3Xs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",632.0,"997 Eaton Avenue, Hamilton",39.421225,-84.5762585,39.42247083029149,-84.5746971697085,39.4197728697085,-84.5773951302915,False,"CCCF+FF Hamilton, OH, USA",86FQCCCF+FF,,2.881974026744118
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-499-2574,Gold Star,"[{'height': 721, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107320586507013516913"">Gold Star</a>'], 'photo_reference': 'AcnlKN0Cg94TdoYIgXbgZ-V_fMMX5TXZUWGFRhY1keBsG0yVjWPIMpIYdV_ZmjVA28XE3GiOndauO19ps3ZSv7o4vZQ5-kYYz-nm_rGtQB3NcJbbdf4G1W9V90JDHORKGynzm0IYgUWvK8E_zq0TAfmCjqBH2xGFSugoIs2Buy1QIW1B31Xpry0llGt8VavCMneAUi0BvT6O1K3Hd5frvXnq1lY-C39iqyexCp-h9xCy2TM_ZNScJLaobL7J7zJpV5Z59OeH8QAIhjPiRsfgkySgeJjNds2y3Rk3OY2D9GrxVW2Sfr_YhoTijXXfodSgCQZF4qes60essOk', 'width': 1080}]",ChIJJw5nYEdGQIgRuIXMK9OTPZ4,1.0,4.1,ChIJJw5nYEdGQIgRuIXMK9OTPZ4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",463.0,"1700 South Erie Boulevard, Hamilton",39.3795381,-84.54931979999999,39.38080033029149,-84.54801091970847,39.3781023697085,-84.5507088802915,True,"9FH2+R7 Hamilton, OH, USA",86FQ9FH2+R7,,2.3184512581057617
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-894-0444,Jocko's Chicken & Seafood,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106627160959710507739"">Greg Reese</a>'], 'photo_reference': 'AcnlKN0dHrdeUY7nIO3fNKnYhE80LVtbBrltQxrQyNMaFIihHyuA2SKR06OxpWrOUyFZWSW8-F_4BhhUgwfLyX8ZE_oPAUPZXLxyIAYwFNLgYXjGLkkMznRP3yZ9g-PUvX0Cn9XOAS-2sC47yuYHhhZfke-uFkcUuNpWxGptE-mG8mpRmngxQja36PUSeBoTX9NJ0O050mDAOK6VLhcm9dD_jBzGsJciqzkk9RIzuBSkJtBjhr8trd7MLbSij-KwgwdLXHDdaZN-pYmGfISC5SciIxObkWEZjnYx8uK5-LfzuiY41OJeB07JRCNCiPd9EnPP3URNr7TuyoSL-bOuqlU2gv0slEjQvVBhnAOiUQVcJNVcKnweKHlNBY8B_JvxIGZz4gWAM6Dtejuzi3PXNgqpM5sEgigE5DBdLi8g0RpQPawzAliQ-K6C7bQKjtbStV9HbMyyPtjwBGvVzcXtz0B50IMRF9B9Wyvq0juRIMfY2iDoZx6fidC5N8bllGygPXNK2ZxZm9g2E9co_EliHOIcIJaOXEqcOY9vyy1iadmPfvo0IygGcGTvDzCMvL-1U-IHhSI4GLOlW8SdzpA8ziT8rqtTpOPGMAi8XfO9NpJgSrxnSCaj1mVbharK5q2SZDXTf8U-WCeFQV8BndErnRLx-d2fbLE', 'width': 4032}]",ChIJvVpgY1dGQIgRzYFa-PvynTI,1.0,4.3,ChIJvVpgY1dGQIgRzYFa-PvynTI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1493.0,"725 High Street, Hamilton",39.397142,-84.55391929999999,39.3984661302915,-84.5526585697085,39.3957681697085,-84.5553565302915,True,"9CWW+VC Hamilton, OH, USA",86FQ9CWW+VC,,0.48298432779832184
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,+1 513-887-9111,Dunkin',"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109738624224815691056"">Michelle Boyd</a>'], 'photo_reference': 'AcnlKN3eg2-8sPBz_W78i7_xEpzJbzjIP4y_k4avfQ9x4QvKNoxCh-cQZDNA5NGGsaK7Vz8A9aVCP_cpPYUm02Rs3AdMr9AqMDpjFfTdTWUlKUddO3Oo7vZt-vDdMzT51jakE2ql2ftKr0Lnk9iPPSA3y9Q2igeadq5br8A41jhtPAQyN-duVlM3VuRkgeA6PV-pxzqDyu_glqv5hYLjg6bMkcCDc1bRsirRpQ_1JpWkhQr4w3dvjtV-mHNzXfHkP5o5kvT0C709i0lxE1qE0f_YduxFmLWhvpdYcJQQOIwSpOERGWY9acofeUav2SUGDz60cfkUGy5hqCckYVL_RUzVNeVR5SlhBzKjIHjY-qV_unZ6RhND6WxPUk91_OxACc3YO93KXD1GGOMEJidbQLEQQJBhOGo4_QiVda67Ny6OtxZjTxX7kEGb37ImC235r9QqES84WR0H6ylX8WlzkX7ATtGUjntCAQweZaWq5uDdySaa5nCfBYo2zLVAzXeLIsWAlqOCB5pOy7u7-lCT7n-YG93fNKhIPjujfXRTAYvB46xmd8ktdaSnMyLGDknjSuyW3DYaENR3Ak5Z64TtFhlVxvPkwpZ0JBJkrALXDTqmquSwtiXolb3r8u4VS6HBiyjTFEnqbQ', 'width': 3024}]",ChIJFdgj5DhGQIgRgT9kWQ04B84,1.0,3.5,ChIJFdgj5DhGQIgRgT9kWQ04B84,GOOGLE,"['bakery', 'cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",684.0,"1871 South Erie Boulevard, Hamilton",39.3777062,-84.5500708,39.3789555802915,-84.54858116970848,39.3762576197085,-84.5512791302915,True,"9CHX+3X Hamilton, OH, USA",86FQ9CHX+3X,,2.4890043191863436
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-869-8888,China House,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105126153148863794416"">Jollycats Photography</a>'], 'photo_reference': 'AcnlKN0g9Hb3hKg_4inw7nLXX12SfEd8-Xzj83ajEPkk3d9q8QaCb0mF3jrRCZVHJphTdZV92YeqFCaReoiap6ytNSztaJFJIMhJbXrSXovgK4HWbrNBbxnCn0zwlGeVNp6suhEkF17DKkk--CKP-cMajSlHNVy8R4KixyMYpp0xfKshwuJuU9horSK0MNZCl1klnDuicr_eWr6olfdztSAWR1cdQA7hUuDzbybG3Y_BYbSMXzAEiV3B6-Z5TkiBg9emZo7DGDfdUgtiKBFyfZWbQ7GH-Bj-SA86g8AoE4Q9evOFQVP3dr5Aqq6f8ANQ-yRGJcBZOUlVIGcjWZRW3CIEaMX2ZXDv7DuJmNFNCkMZStu2dkPGeCVnHRDg9p5las6CsAo2bYh1mIGt4rgy1pvPvxrUHwk_tqWkO2lqT61oxxBZGH-ZGTGWVbrSJytk6-1att3T1K4Mn0cfQu3B1eWor1kLs8MdKvnQla-kEPgA8DpT49P17OJKxcCkGe2ptLSJi2tcYBshXobL1kd3gkDC4BmxEdZXB6-fbmiEO7aA-KiH_AUCBGWpyugzj_kK-dO6WAtMPt-Ed-oyqUhnU6iGyFbK1BJpCbRlpMejx52zD3TekQqOgvc9Mk3aX8v6ObvD', 'width': 4160}]",ChIJMS98ABJHQIgRg6t6meTKTac,1.0,3.5,ChIJMS98ABJHQIgRg6t6meTKTac,GOOGLE,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",181.0,"936 Main Street, Hamilton",39.4124914,-84.5791835,39.41378823029149,-84.5779118697085,39.4110902697085,-84.58060983029151,True,"CC6C+X8 Hamilton, OH, USA",86FQCC6C+X8,,2.29295589475454
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-894-0936,Waffle House,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112143099433045301042"">Josh Swinney</a>'], 'photo_reference': 'AcnlKN3zY4vff-jiO7bOmD6xmC900KenfvwADYVmCItqJ9XqA7okNu0vm9xXXpz0rxlDEb9PasQG-ovlpM56tpMsmXUNz_Sql748vxEvpjhQiQ1WjRaVspW4lkvpo4qBAHxjZfr73jA6k-vKWUNqiRxlzYTQdFBHkN2C1FMmdKI62qDm2kEmXSNE5Yhys_m3HQ_Z3tO64sK51CXZ8WwLV4Eze0vRHnhOcHgODZGqxsn6-VEBDvHVKLaB_Vjshd6HW9VnBB5UiBirvnvB-rDw4WySzXvFejFZ2dW9Mvpsc-froLpmQsTYdJwS_vjaaiUmx01RxMcw1OO1f8OB-wCa7Q1_UKACRN1pqSH8vvR5JNn1FTtpGaKw21NI6TX6nYP8je774D21ELJUyzovTkl1kzmOPxY-UBCGrsmIs3KNXadI6WyxCRP1NuVFBElNJsOcQ19dB1RHQzn_TPNSs-lmpdVkbKfwLhh3Qss7h_BGp46NNsrZXQ8ldAKLvdGNgxytQICkqzud8sBSVfBdjFOMJ9alHwJkv1GZsI_x0tkW2_vu8uhIgSeKj40Z_Zi7Mqac6XK5QfjpO70Swk5nE06HTMPG5M6AZDG_px-mO3BuE4_771qG6iSTdU3OZ8et8uPpdad0SjBwOg', 'width': 1848}]",ChIJgTs461lGQIgRUoSznymT6Zc,1.0,4.2,ChIJgTs461lGQIgRUoSznymT6Zc,GOOGLE,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",1406.0,"829 High Street, Hamilton",39.3966478,-84.5525712,39.3980703302915,-84.5510967197085,39.3953723697085,-84.5537946802915,True,"9CWW+MX Hamilton, OH, USA",86FQ9CWW+MX,,0.6111971604187794
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-894-7541,Jolly's Drive-In (East),"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105756647925079230545"">john s</a>'], 'photo_reference': 'AcnlKN06Sai_Iz6NwVgaMyxEMYSZQWG3IvH6SyNIq5BlmBefBLLh-JPGX0mMI2PXZCTJv32MPg85PcZgOlHWYIUT4b5wM_4DI6ec1D0-mgrwBl5LUE0hkxUOlYWDzVX48eQqBLwVMeKQfj-XhMIgAXBEwmKAdXlx1ws2OUWJn5y676vvovBvhbt6PhD0iE4fkYIknDE9Y1XhPh_vG9AskwjdWQ2NvY95VyuX2ZKppakvg9i9Ba8JaW-N28dYgi2oOtyUpxi852sZ-6L6L9Z9t8qXtqQAcXf5o6ZadoWB9dZXztKSqSxnNLShqY3YKveoZN4_IgdLSRQ32ZJNa4FO_u6fGgBA9KmX23kfXFlwxn_8sJ1-CSeDF6BMi8olDgXSZySTZYRWZWifdb0XS0kkdMuZKPhsv1oR8Isvv-yowcISEyJwn7UaBDyH9uFLDGxKzSCFi3X1t3hbxuFIJQ7k45m_1ymZba47MtPzMYcoWt_L-b_h34ocs52z0bWXYv4tCu5UHSdE7H6PzwRgD2sr3XVp9qF6xcAz83k7nCHxEkz35ktBGvNmTvuJcegwwlu5J-S5exfYEGvaA19MfZfYAhP-t0yb5D4ykJAEMG34of35fXN_Jsc_yLNx9Jr-TZALggtyst-cLtxu', 'width': 4032}]",ChIJnWlTEF9GQIgRzpmXILQk8VU,1.0,4.5,ChIJnWlTEF9GQIgRzpmXILQk8VU,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",1389.0,"210 North Erie Boulevard Hwy, Hamilton",39.39849989999999,-84.54665639999999,39.3998781802915,-84.54540331970848,39.3971802197085,-84.5481012802915,True,"9FX3+98 Hamilton, OH, USA",86FQ9FX3+98,,1.0620879175871356
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-737-3330,Skyline Chili,"[{'height': 270, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104393118004490525837"">Skyline Chili</a>'], 'photo_reference': 'AcnlKN1wH51DuOgTm3iQo5P9HX9YRgVJx7OvP5oCAFDaT2bEUelJEg2AdKN0u_XUzx4CWdSNNcIuok1maLmTv_m6rrW0oZ9tIqOtZfbPh9ajDLdBOjnODMf7S0l04-glVVZAEZFedYOUuaQExJCzdfLzb9dP7HVLnNW2rl6T-yHaT-PnSC9-Jl8ekbn1nTFVQX_P5VXDgg0ClwXe1Yh_XEWX-5UmcBESo2VWUQscVLMY_aMFWmfSVajqT3eyxwu73vaPDRLP2Q9sh3_0YVcSC4cpF_z9pLPkWI2ZAAP7xrbyGtftK6CJYYH19Z7sytGp0EctuCV7BClv7D0', 'width': 480}]",ChIJ45rzDl9GQIgRMSfvETeI24c,1.0,4.3,ChIJ45rzDl9GQIgRMSfvETeI24c,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",464.0,"1496 South Erie Boulevard, Hamilton",39.3800685,-84.54772349999999,39.3814210802915,-84.54651421970848,39.3787231197085,-84.54921218029149,True,"9FJ2+2W Hamilton, OH, USA",86FQ9FJ2+2W,,2.3174302353688927
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,+1 513-493-1019,Wendy's,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100648932463697975641"">Donnie Johnson</a>'], 'photo_reference': 'AcnlKN3sXAhtUsaYyt6pYG9M3t4VFYPyaCBVhUNMiXj60N4YYNN7k1bAUpToy4BgkjGdPo4GtvOpK7eF9RJSrM3met8UYQZp9V9SrJvGEZfw6iZS56eEx6_XYFkcCFubeM1xm-w-DM1qXLrg8sBoMAaW5iqHCdsBeuRg5WI5nBC6pqtZmITzZetyhZWA-ZAC7FJ6SjrptHOvOZkpRToNFB1Ng9CimtfdVRKzEiap-Aqt33uTik9sBGkeRm6bFsQfSzp89qSiuzhU_q1_o72y94VXWOuiN6S6uuAmI5tK3IMPMW3eqG8E2b1AIKyiPD6tGL0hi0XEz0-yxU_DJsTo9XxOi4QoFrN84Rgy1gr6biXSGIIo402aY4lDw3DDMi_qBItzhMHLuiER65mR6h1GJPv5lG-yPdW7r3uDkc41A2h0aVG1Y-7yuasF2TcQ_QF2Hkwfsk3UdGUTacAU-tipCqqZkcFA0uVu0TBqqw2-BMuHNSGZRFBa4V3nB9GQ_VbO7_Y5h-P0m-XefEUIaodOry3YKPbCWchJb_WQeAlZrk2x7j0pSl-2PMlfwmyzOMj2AqqFNTQqI_zw-x0t4zkaLcLd73mJEZLJ-89ZLXc4v9fhXKVQvL19TGXjvFZtoCAj_3IP9XsJJA', 'width': 1600}]",ChIJbQMCyFlGQIgRU0hl6yW2-_g,1.0,3.9,ChIJbQMCyFlGQIgRU0hl6yW2-_g,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",1208.0,"816 High Street, Hamilton",39.39727000000001,-84.552471,39.3986003802915,-84.5511958697085,39.3959024197085,-84.5538938302915,True,"9CWX+W2 Hamilton, OH, USA",86FQ9CWX+W2,,0.5930774764943555
